0,1,2,3,4,5,6,7,8,9,10,11,12
287,O,"""Acc",,,,lua,măsurile,O,2.09E-06,12,0.906976744,"0.7852998065764023
"
288,O,"""Acc",,,,asigura,reprezentare,O,5.35E-07,12,0.906976744,"0.7852998065764023
"
289,O,"""Acc",,,,pune,convenția,O,0.215640187,12,0.906976744,"0.7852998065764023
"
290,S-passive,,,Produse,prezenta,,A,1,12,0.906976744,"0.7852998065764023
",
291,O,"""Acc",,,,face,obiectul,O,2.76E-05,12,0.906976744,"0.7852998065764023
"
292,O,"""Acc",,,,face,obiectul,O,4.87E-06,12,0.906976744,"0.7852998065764023
"
293,S,"""Acc",,,Produsele,putea,,A,0.999999762,12,0.906976744,"0.7852998065764023
"
294,A,"""Acc",,,Notificarea,respecta,cerințele,A,1,12,0.906976744,"0.7852998065764023
"
295,O,"""Acc",,,,respecta,cerințele,O,0.449966639,12,0.906976744,"0.7852998065764023
"
296,S,"""Acc",,,Autoritatea,verifica,,A,1,12,0.906976744,"0.7852998065764023
"
297,O,"""Dat",,,,prezenta,Comisiei,A,0.957315147,12,0.906976744,"0.7852998065764023
"
298,O,"""Acc",,,,prezenta,notificarea,A,0.62026751,12,0.906976744,"0.7852998065764023
"
299,S,"""Acc",,,Controlul,efectua,,A,1,12,0.906976744,"0.7852998065764023
"
300,S-passive,"""Acc",,,eșantionul,considera,,A,0.999980807,12,0.906976744,"0.7852998065764023
"
301,S,"""Acc",,,Identificarea,efectua,,A,0.997536302,12,0.906976744,"0.7852998065764023
"
302,A,"""Acc",,,controlorul,avea,impresie,A,0.999999642,12,0.906976744,"0.7852998065764023
"
303,O,"""Acc",,,,avea,impresie,O,2.21E-07,12,0.906976744,"0.7852998065764023
"
304,O,"""Acc",,,,determina,gradul,O,5.56E-06,12,0.906976744,"0.7852998065764023
"
305,S-passive,,,Titu,numi,,A,0.884164572,12,0.906976744,"0.7852998065764023
",
306,S,"""Acc",,,exercițiile,merge,,A,0.999999166,12,0.906976744,"0.7852998065764023
"
307,A,"""Acc",,,Teatrul,prelua,sala,A,0.999999285,12,0.906976744,"0.7852998065764023
"
308,O,"""Acc",,,,prelua,sala,O,0.01508376,12,0.906976744,"0.7852998065764023
"
309,S,,,A.,deveni,,A,0.999986291,12,0.906976744,"0.7852998065764023
",
310,A,"""Acc",,,Cartea,trăda,apartenența,A,1,12,0.906976744,"0.7852998065764023
"
311,O,"""Acc",,,,trăda,apartenența,O,0.020482387,12,0.906976744,"0.7852998065764023
"
312,S,"""Acc",,,Avangarda,afla,,A,1,12,0.906976744,"0.7852998065764023
"
313,O,"""Acc",,,,depăși,decalajele,A,0.991837204,12,0.906976744,"0.7852998065764023
"
314,O,,,,trezi,suspiciuni,O,5.34E-08,12,0.906976744,"0.7852998065764023
",
315,A,"""Acc",,,Virtuțile,acuza,prezentul,A,0.999987364,12,0.906976744,"0.7852998065764023
"
316,O,"""Acc",,,,acuza,prezentul,A,0.573061109,12,0.906976744,"0.7852998065764023
"
317,A,"""Acc",,,Statutul,prevedea,împărțirea,A,1,12,0.906976744,"0.7852998065764023
"
318,O,"""Acc",,,,prevedea,împărțirea,A,0.996689022,12,0.906976744,"0.7852998065764023
"
319,S,"""Acc",,,apariția,înceta,,O,0.148104995,12,0.906976744,"0.7852998065764023
"
320,A,"""Acc",,,versiunea,constitui,sursa,A,0.982771099,12,0.906976744,"0.7852998065764023
"
321,O,"""Acc",,,,constitui,sursa,O,2.56E-05,12,0.906976744,"0.7852998065764023
"
322,A,"""Acc",,,Cartea,cunoaște,răspândire,A,1,12,0.906976744,"0.7852998065764023
"
323,O,"""Acc",,,,cunoaște,răspândire,O,0.002719416,12,0.906976744,"0.7852998065764023
"
324,O,"""Dat",,,,integra,fondului,A,0.5,12,0.906976744,"0.7852998065764023
"
325,S,,,copii,circula,,O,0.173724815,12,0.906976744,"0.7852998065764023
",
326,S,,,Nehtinav,îngriji,,A,0.999968648,12,0.906976744,"0.7852998065764023
",
327,S,,,Alexandru,urca,,A,0.998978496,12,0.906976744,"0.7852998065764023
",
328,S,"""Acc",,,împăratul,muri,,A,0.999999523,12,0.906976744,"0.7852998065764023
"
329,O,,,,țese,flux,A,0.986410439,12,0.906976744,"0.7852998065764023
",
330,S-passive,"""Acc",,,ipoteza,sugera,,O,0.052191928,12,0.906976744,"0.7852998065764023
"
331,A,"""Acc",,,misterul,întreține,atmosfera,A,1,12,0.906976744,"0.7852998065764023
"
332,O,"""Acc",,,,întreține,atmosfera,O,0.001990452,12,0.906976744,"0.7852998065764023
"
333,A,"""Acc",,,componentă,îmbrățișa,forma,A,1,12,0.906976744,"0.7852998065764023
"
334,O,"""Acc",,,,îmbrățișa,forma,O,0.000125864,12,0.906976744,"0.7852998065764023
"
335,A-aux,"""Acc",,,redactorii,avea,poziții,A,0.999987841,12,0.906976744,"0.7852998065764023
"
336,O,,,,respecta,principii,A,0.999786317,12,0.906976744,"0.7852998065764023
",
337,O-aux,,,,avea,poziții,A,0.727379262,12,0.906976744,"0.7852998065764023
",
338,S-passive,"""Acc",,,Evoluția,urmări,,A,0.999998093,12,0.906976744,"0.7852998065764023
"
339,S,"""Acc",,,copilul,munci,,A,0.999851465,12,0.906976744,"0.7852998065764023
"
340,S-passive,"""Acc",,,vocație,imagina,,A,0.998999536,12,0.906976744,"0.7852998065764023
"
341,S,"""Acc",,,Consistența,lipsi,,A,1,12,0.906976744,"0.7852998065764023
"
342,S,"""Acc",,,autorul,limita,,A,0.999850631,12,0.906976744,"0.7852998065764023
"
343,S,,,limbi,învăța,,O,3.29E-07,12,0.906976744,"0.7852998065764023
",
344,O,,,,întocmi,lucrări,O,1.55E-07,12,0.906976744,"0.7852998065764023
",
345,S-passive,"""Acc",,,Traducerile,pierde,,A,0.926804841,12,0.906976744,"0.7852998065764023
"
346,O,"""Acc",,,,face,liceul,O,0.000732187,12,0.906976744,"0.7852998065764023
"
347,O,"""Acc",,,,lua,bacalaureatul,O,0.029576398,12,0.906976744,"0.7852998065764023
"
348,S,"""Acc",,,greutățile,începe,,O,0.011207346,12,0.906976744,"0.7852998065764023
"
349,S-passive,"""Acc",,,Statutul,ilustra,,A,1,12,0.906976744,"0.7852998065764023
"
350,O,,,,traduce,texte,O,0.000237056,12,0.906976744,"0.7852998065764023
",
351,A,"""Acc",,,plenitudinea,părea,îi,A,0.995546699,12,0.906976744,"0.7852998065764023
"
352,S,"""Acc",,,Mama,veni,,A,1,12,0.906976744,"0.7852998065764023
"
353,O,"""Acc",,,,da,bacalaureatul,A,0.639589548,12,0.906976744,"0.7852998065764023
"
354,A,,,premiu,decerna,i,A,0.684264719,12,0.906976744,"0.7852998065764023
",
355,O,,,,căpăta,relief,A,0.97838825,12,0.906976744,"0.7852998065764023
",
356,A,"""Acc",,,textul,căpăta,relief,O,0.000137532,12,0.906976744,"0.7852998065764023
"
357,A,"""Acc",,,actoria,atrage,Îl,O,0.0373451,12,0.906976744,"0.7852998065764023
"
358,O,"""Acc",,,,consacra,aventura,O,0.000635003,12,0.906976744,"0.7852998065764023
"
359,S,"""Acc",,,lumina,trece,,A,0.6688748,12,0.906976744,"0.7852998065764023
"
360,O,"""Acc",,,,redacta,monografie,O,5.32E-07,12,0.906976744,"0.7852998065764023
"
361,O,"""Acc",,,,pierde,viața,O,0.000208433,12,0.906976744,"0.7852998065764023
"
362,O,"""Acc",,,,exprima,politica,O,0.00887596,12,0.906976744,"0.7852998065764023
"
363,A,"""Acc",,,Publicația,urmări,dezvoltarea,A,0.999763191,12,0.906976744,"0.7852998065764023
"
364,O,"""Acc",,,,urmări,dezvoltarea,O,8.79E-06,12,0.906976744,"0.7852998065764023
"
365,S-passive,,,articol,reproduce,,O,0.052709926,12,0.906976744,"0.7852998065764023
",
366,A,,,A.,modifica,titlul,A,0.999999642,12,0.906976744,"0.7852998065764023
",
367,O,"""Acc",,,,modifica,titlul,O,0.00560331,12,0.906976744,"0.7852998065764023
"
368,S,"""Acc",,,Revista,propune,,A,1,12,0.906976744,"0.7852998065764023
"
369,O,"""Acc",,,,cultiva,sentimentul,O,0.42716983,12,0.906976744,"0.7852998065764023
"
370,A,,,A.,studia,filosofia,A,0.999991894,12,0.906976744,"0.7852998065764023
",
371,O,"""Acc",,,,studia,filosofia,O,5.53E-05,12,0.906976744,"0.7852998065764023
"
372,A,"""Acc",,,Textele,aparține,tentative,A,1,12,0.906976744,"0.7852998065764023
"
373,O,"""Dat",,,,aparține,tentative,O,0.461006343,12,0.906976744,"0.7852998065764023
"
374,O,"""Acc",,,,exprima,căutare,A,0.762481153,12,0.906976744,"0.7852998065764023
"
375,S-passive,"""Acc",,,Experiența,proiecta,,A,1,12,0.906976744,"0.7852998065764023
"
376,S-passive,"""Acc",,,Erosul,guverna,,A,1,12,0.906976744,"0.7852998065764023
"
377,A,"""Acc",,,poeta,proiecta,mitologie,A,1,12,0.906976744,"0.7852998065764023
"
378,O,"""Acc",,,,proiecta,mitologie,A,0.992417216,12,0.906976744,"0.7852998065764023
"
379,A,,,A.,valorifica,tradiție,A,1,12,0.906976744,"0.7852998065764023
",
380,O,"""Acc",,,,valorifica,tradiție,O,0.045468066,12,0.906976744,"0.7852998065764023
"
381,O,,,,transpune,volume,O,9.20E-06,12,0.906976744,"0.7852998065764023
",
382,A,"""Acc",,,traducătorul,îngriji,tipărirea,A,0.998554647,12,0.906976744,"0.7852998065764023
"
383,O,"""Acc",,,,îngriji,tipărirea,O,0.017753012,12,0.906976744,"0.7852998065764023
"
384,S-passive,"""Acc",,,Sanctitatea,alege,,O,0.007365644,12,0.906976744,"0.7852998065764023
"
385,S,"""Acc",,,Asprimea,apărea,,A,0.999716103,12,0.906976744,"0.7852998065764023
"
386,S,"""Acc",,,Lirismul,remarca,,A,1,12,0.906976744,"0.7852998065764023
"
387,O,"""Acc",,,,respecta,conveniențele,O,1.62E-06,12,0.906976744,"0.7852998065764023
"
388,O,,,,întreprinde,călătorii,O,0.000462367,12,0.906976744,"0.7852998065764023
",
389,A,"""Acc",,,juriul,decerna,premiu,A,0.999972582,12,0.906976744,"0.7852998065764023
"
390,O,,,,decerna,premiu,O,0.047741432,12,0.906976744,"0.7852998065764023
",
391,O,"""Acc",,,,primi,rezidență,O,2.02E-07,12,0.906976744,"0.7852998065764023
"
392,O,"""Dat",,,,rezista,tipologizării,O,0.238401368,12,0.906976744,"0.7852998065764023
"
393,O,"""Acc",,,,absolvi,liceul,A,0.961341143,12,0.906976744,"0.7852998065764023
"
394,S,,,A.,dispune,,A,0.998051524,12,0.906976744,"0.7852998065764023
",
395,S,"""Acc",,,Autorul,opri,,A,0.999993324,12,0.906976744,"0.7852998065764023
"
396,A,"""Acc",,,revistă,reflecta,viața,A,0.99996686,12,0.906976744,"0.7852998065764023
"
397,O,"""Acc",,,,reflecta,viața,O,0.090611875,12,0.906976744,"0.7852998065764023
"
398,S-passive,"""Acc",,,originalitate,atinge,,A,0.996418118,12,0.906976744,"0.7852998065764023
"
399,S,,,A.,opta,,A,1,12,0.906976744,"0.7852998065764023
",
400,O,"""Acc",,,,informa,cititorul,O,0.000507361,12,0.906976744,"0.7852998065764023
"
401,S,"""Acc",,,ideologie,coincide,,A,0.999982834,12,0.906976744,"0.7852998065764023
"
402,A,"""Acc",,,evenimentul,declanșa,entuziasm,A,0.800025463,12,0.906976744,"0.7852998065764023
"
403,O,,,,declanșa,entuziasm,O,0.00195076,12,0.906976744,"0.7852998065764023
",
404,S-passive,,,A.,copleși,,A,0.995574594,12,0.906976744,"0.7852998065764023
",
405,O,,,,provoca,invidii,O,8.76E-05,12,0.906976744,"0.7852998065764023
",
406,A,"""Acc",,,Citatele,face,corp,A,1,12,0.906976744,"0.7852998065764023
"
407,O,,,,face,corp,O,1.84E-05,12,0.906976744,"0.7852998065764023
",
408,A,,,B.,adapta,stilului,A,0.999890208,12,0.906976744,"0.7852998065764023
",
409,O,"""Dat",,,,adapta,stilului,A,0.985147059,12,0.906976744,"0.7852998065764023
"
410,A,,,B.,poseda,arta,A,1,12,0.906976744,"0.7852998065764023
",
411,O,"""Acc",,,,poseda,arta,O,0.193706021,12,0.906976744,"0.7852998065764023
"
412,O,"""Acc",,,,transmite,convingerile,O,0.002987764,12,0.906976744,"0.7852998065764023
"
413,A,"""Acc",,,Rolul,dezvălui,mișcare,A,1,12,0.906976744,"0.7852998065764023
"
414,O,"""Acc",,,,dezvălui,mișcare,O,0.254750758,12,0.906976744,"0.7852998065764023
"
415,S,,,Țețe,apărea,,A,0.633177042,12,0.906976744,"0.7852998065764023
",
416,S-passive,"""Acc",,,comitetul,menționa,,O,0.36005646,12,0.906976744,"0.7852998065764023
"
417,O,,,,avea,format,O,7.56E-05,12,0.906976744,"0.7852998065764023
",
418,S,,,Ecouri,geme,,A,0.999915242,12,0.906976744,"0.7852998065764023
",
419,S,,,sate,arde,,A,0.997011423,12,0.906976744,"0.7852998065764023
",
420,S,"""Acc",,,fumul,întinde,,A,0.999970794,12,0.906976744,"0.7852998065764023
"
421,O,"""Acc",,,,avea,glasul,O,0.200206429,12,0.906976744,"0.7852998065764023
"
422,S,,,soare,pleca,,A,0.999998331,12,0.906976744,"0.7852998065764023
",
423,A,,,frunze,aduce,mi,O,0.039629184,12,0.906976744,"0.7852998065764023
",
424,O,,,,aduce,Simțiri,O,0.049613044,12,0.906976744,"0.7852998065764023
",
425,O,,,,înghiți,sânge,A,0.99943167,12,0.906976744,"0.7852998065764023
",
426,A,,,locuri,înghiți,sânge,A,0.99885273,12,0.906976744,"0.7852998065764023
",
427,O,,,,semăna,oase,A,0.999961019,12,0.906976744,"0.7852998065764023
",
428,A,"""Acc",,,războiul,semăna,oase,A,0.999999881,12,0.906976744,"0.7852998065764023
"
429,S,,,Ianoș,mânia,,A,0.999998331,12,0.906976744,"0.7852998065764023
",
430,O,,,,lua,Mihu,A,0.5,12,0.906976744,"0.7852998065764023
",
431,S,"""Acc",,,Elementele,putea,,A,0.999999642,12,0.906976744,"0.7852998065764023
"
432,O,"""Acc",,,,face,grupele,A,0.991585135,12,0.906976744,"0.7852998065764023
"
433,S,"""Acc",,,Relația,putea,,A,0.999999762,12,0.906976744,"0.7852998065764023
"
434,O,"""Acc",,,,constitui,formulă,O,1.26E-05,12,0.906976744,"0.7852998065764023
"
435,S,,,Teodosiu,fi,,A,0.5,12,0.906976744,"0.7852998065764023
",
436,S,"""Acc",,,Conversația,răsuci,,A,0.999983191,12,0.906976744,"0.7852998065764023
"
437,O,"""Acc",,,,transcrie,pagină,O,2.37E-06,12,0.906976744,"0.7852998065764023
"
438,S,"""Acc",,,Pământul,trona,,A,0.983126819,12,0.906976744,"0.7852998065764023
"
439,S,"""Acc",,,lucirea,contrasta,,O,0.317980677,12,0.906976744,"0.7852998065764023
"
440,O,,,,câștiga,Procese,A,0.999290943,12,0.906976744,"0.7852998065764023
",
441,S,,,dobitoc,putea,,A,0.992558002,12,0.906976744,"0.7852998065764023
",
442,S-passive,"""Acc",,,Îndreptarea,meni,,A,1,12,0.906976744,"0.7852998065764023
"
443,O,"""Acc",,,,aduce,ordine,O,0.123797193,12,0.906976744,"0.7852998065764023
"
444,S-passive,,,scop,formula,,A,0.985396922,12,0.906976744,"0.7852998065764023
",
445,S-passive,"""Acc",,,sângele,întrebuința,,A,0.999678612,12,0.906976744,"0.7852998065764023
"
446,S-passive,"""Acc",,,sângele,bea,,A,0.972908497,12,0.906976744,"0.7852998065764023
"
447,A,"""Acc",,,carele,avea,fii,A,0.999995351,12,0.906976744,"0.7852998065764023
"
448,O,,,,avea,fii,O,0.028711472,12,0.906976744,"0.7852998065764023
",
449,O,"""Acc",,,,împărți,avuția,O,0.019566763,12,0.906976744,"0.7852998065764023
"
450,O,"""Acc",,,,trata,cazul,O,0.000141366,12,0.906976744,"0.7852998065764023
"
451,O,"""Acc",,,,avea,aplicare,O,5.34E-08,12,0.906976744,"0.7852998065764023
"
452,S,"""Acc",,,forțele,deriva,,A,0.982405722,12,0.906976744,"0.7852998065764023
"
453,S,"""Acc",,,Meritul,fi,,A,1,12,0.906976744,"0.7852998065764023
"
454,O,,,,câștiga,procese,O,0.036673527,12,0.906976744,"0.7852998065764023
",
455,O,"""Dat",,,,datori,gravitației,O,0.000160879,12,0.906976744,"0.7852998065764023
"
456,O,"""Acc",,,,avea,expresie,O,0.000266709,12,0.906976744,"0.7852998065764023
"
457,O,"""Acc",,,,lăsa,amorul,O,0.001979828,12,0.906976744,"0.7852998065764023
"
458,O,"""Acc",,,,stârpi,abuzurile,O,1.26E-06,12,0.906976744,"0.7852998065764023
"
459,O,"""Acc",,,,face,cinste,O,0.002329919,12,0.906976744,"0.7852998065764023
"
460,O,"""Dat",,,,face,ospățului,A,0.876256883,12,0.906976744,"0.7852998065764023
"
461,S-passive,"""Acc",,,vorbă,face,,O,0.002180838,12,0.906976744,"0.7852998065764023
"
462,S,"""Acc",,,Femeile,vorbi,,A,1,12,0.906976744,"0.7852998065764023
"
463,O,,,,avea,chef,O,0.166988596,12,0.906976744,"0.7852998065764023
",
464,S,"""Acc",,,vorba,ajunge,,O,0.103317194,12,0.906976744,"0.7852998065764023
"
465,O,"""Acc",,,,auzi,rușine,A,0.508889139,12,0.906976744,"0.7852998065764023
"
466,S,"""Acc",,,Adevărul,fi,,A,0.5,12,0.906976744,"0.7852998065764023
"
467,S,"""Acc",,,fată,plânge,,A,0.980569482,12,0.906976744,"0.7852998065764023
"
468,A,"""Acc",,,Pâinea,costa,îl,A,0.996446311,12,0.906976744,"0.7852998065764023
"
469,O,,,,avea,succes,O,0.014631357,12,0.906976744,"0.7852998065764023
",
470,A,,,gen,avea,succes,A,0.688025355,12,0.906976744,"0.7852998065764023
",
471,S-passive,,,sfaturi,aduna,,O,2.97E-05,12,0.906976744,"0.7852998065764023
",
472,S,"""Acc",,,Motorul,vibra,,A,0.925970972,12,0.906976744,"0.7852998065764023
"
473,O,,,,avea,bâzâit,O,2.60E-06,12,0.906976744,"0.7852998065764023
",
474,S,,,fluture,zbura,,O,0.000244852,12,0.906976744,"0.7852998065764023
",
475,S,"""Acc",,,Maimuțoiul,începe,,A,0.999713123,12,0.906976744,"0.7852998065764023
"
476,O,"""Acc",,,,vedea,dârele,O,0.000317453,12,0.906976744,"0.7852998065764023
"
477,O,,,,avea,noroc,O,0.024582352,12,0.906976744,"0.7852998065764023
",
478,A,"""Acc",,,Bărbatul,răspunde,#NAME?,A,1,12,0.906976744,"0.7852998065764023
"
479,O,"""Acc",,,,simți,apa,O,0.002597963,12,0.906976744,"0.7852998065764023
"
480,O,"""Acc",,,,zdreli,pielea,O,8.30E-06,12,0.906976744,"0.7852998065764023
"
481,O,"""Acc",,,,căuta,dreptate,O,0.000169124,12,0.906976744,"0.7852998065764023
"
482,S,"""Acc",,,locuitorii,duce,,A,0.975077033,12,0.906976744,"0.7852998065764023
"
483,S,,,Transilvania,sta,,A,0.999999046,12,0.906976744,"0.7852998065764023
",
484,S,,,Petru,putea,,A,0.99998343,12,0.906976744,"0.7852998065764023
",
485,O,,,,avea,filosofi,O,0.092229247,12,0.906976744,"0.7852998065764023
",
486,O,"""Acc",,,,face,filosofie,O,5.05E-05,12,0.906976744,"0.7852998065764023
"
487,S,,,Mircea,putea,,A,1,12,0.906976744,"0.7852998065764023
",
488,O,,,,avea,cunoscători,O,0.054376349,12,0.906976744,"0.7852998065764023
",
489,O,"""Acc",,,,tălmăci,carte,O,0.039624136,12,0.906976744,"0.7852998065764023
"
490,O,,,,avea,generali,O,3.48E-06,12,0.906976744,"0.7852998065764023
",
491,O,,,,pune,plutonieri,A,0.999936223,12,0.906976744,"0.7852998065764023
",
492,A,"""Acc",,,timiditate,umbri,luciditatea,O,0.106464639,12,0.906976744,"0.7852998065764023
"
493,O,"""Acc",,,,umbri,luciditatea,O,0.201733574,12,0.906976744,"0.7852998065764023
"
494,S,"""Acc",,,criticul,izbuti,,A,0.999884725,12,0.906976744,"0.7852998065764023
"
495,O,,,,stabili,distincții,O,0.013001177,12,0.906976744,"0.7852998065764023
",
496,O,"""Acc",,,,croi,pârtie,O,0.000111377,12,0.906976744,"0.7852998065764023
"
497,S,"""Acc",,,perioadă,urma,,A,0.638920188,12,0.906976744,"0.7852998065764023
"
498,O,"""Dat",,,,da,ororilor,A,0.893342376,12,0.906976744,"0.7852998065764023
"
499,O,"""Acc",,,,supraveghea,apariția,O,0.000416467,12,0.906976744,"0.7852998065764023
"
500,O,"""Acc",,,,reduce,riscul,O,0.022046221,12,0.906976744,"0.7852998065764023
"
501,O,,,,conduce,utilaje,O,0.001424883,12,0.906976744,"0.7852998065764023
",
502,O,,,,lua,Avaglim,O,0.183317751,12,0.906976744,"0.7852998065764023
",
503,A,"""Acc",,,medicul,spune,v-,A,0.999960303,12,0.906976744,"0.7852998065764023
"
504,S,"""Acc",,,Utilizarea,evalua,,A,0.999999881,12,0.906976744,"0.7852998065764023
"
505,S,,,Avaglim,putea,,A,1,12,0.906976744,"0.7852998065764023
",
506,O,"""Acc",,,,cauza,retenție,O,0.020120503,12,0.906976744,"0.7852998065764023
"
507,S,"""Acc",,,Excesul,putea,,A,0.999929905,12,0.906976744,"0.7852998065764023
"
508,O,"""Acc",,,,provoca,înrăutățirea,O,3.61E-06,12,0.906976744,"0.7852998065764023
"
509,S,"""Acc",,,Gravitatea,putea,,A,0.999817431,12,0.906976744,"0.7852998065764023
"
510,S,"""Acc",,,perioadă,întinde,,A,0.912893176,12,0.906976744,"0.7852998065764023
"
511,S-passive,"""Acc",,,Autorizația,reînnoi,,A,0.994595587,12,0.906976744,"0.7852998065764023
"
512,S-passive,"""Acc",,,evaluarea,impune,,A,0.992504358,12,0.906976744,"0.7852998065764023
"
513,S-passive,"""Acc",,,preparatul,aplica,,A,0.999998569,12,0.906976744,"0.7852998065764023
"
514,O,,,,apărea,complicații,O,0.00696492,12,0.906976744,"0.7852998065764023
",
515,O,"""Acc",,,,pune,viața,O,0.00089734,12,0.906976744,"0.7852998065764023
"
516,S-passive,"""Acc",,,măsurile,institui,,O,0.003549486,12,0.906976744,"0.7852998065764023
"
517,S,,,reacții,putea,,A,0.999996424,12,0.906976744,"0.7852998065764023
",
518,S-passive,"""Acc",,,Fibrinogenul,converti,,A,1,12,0.906976744,"0.7852998065764023
"
519,O,"""Acc",,,,forma,cheagul,A,0.996192932,12,0.906976744,"0.7852998065764023
"
520,S-passive,"""Acc",,,ajustarea,efectua,,O,0.000778523,12,0.906976744,"0.7852998065764023
"
521,S-passive,"""Acc",,,buretele,lipi,,A,0.999998808,12,0.906976744,"0.7852998065764023
"
522,S,"""Acc",,,Învelișul,putea,,A,0.896071374,12,0.906976744,"0.7852998065764023
"
523,S-passive,"""Acc",,,Presiunea,aplica,,A,0.996284604,12,0.906976744,"0.7852998065764023
"
524,A,"""Acc",,,Procesul,include,procedee,A,1,12,0.906976744,"0.7852998065764023
"
525,O,,,,include,procedee,A,0.938259423,12,0.906976744,"0.7852998065764023
",
526,O,"""Acc",,,,distruge,virusurile,O,0.151058465,12,0.906976744,"0.7852998065764023
"
527,S-passive,"""Acc",,,concentrațiile,evita,,A,0.930455804,12,0.906976744,"0.7852998065764023
"
528,O,,,,depăși,g,A,0.987181902,12,0.906976744,"0.7852998065764023
",
529,A,"""Acc",,,Medicul,aplica,buretele,A,0.999993324,12,0.906976744,"0.7852998065764023
"
530,O,"""Acc",,,,aplica,buretele,O,0.010496616,12,0.906976744,"0.7852998065764023
"
531,O,"""Acc",,,,opri,sângerarea,A,0.973464668,12,0.906976744,"0.7852998065764023
"
532,S,,,medicamente,putea,,A,0.999957919,12,0.906976744,"0.7852998065764023
",
533,O,"""Acc",,,,reduce,eficacitatea,A,0.976180851,12,0.906976744,"0.7852998065764023
"
534,O,"""Acc",,,,intensifica,reacțiile,O,0.006142757,12,0.906976744,"0.7852998065764023
"
535,A,"""Acc",,,medicul,putea,vă,A,1,12,0.906976744,"0.7852998065764023
"
